"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Samoa","2012","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","91583",""
"Samoa","2012","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","36866.2",""
"Samoa","2012","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","36819",""
"Samoa","2012","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18540",""
"Samoa","2012","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18326.2",""
"Samoa","2012","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","152585.6",""
"Samoa","2012","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","152051",""
"Samoa","2012","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","79230.4",""
"Samoa","2012","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","73355.2",""
"Samoa","2011","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2013","187820",""
"Samoa","2011","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","187239",""
"Samoa","2011","Total","Male","Census - de facto - complete tabulation","Final figure, complete","2013","96990",""
"Samoa","2011","Total","Female","Census - de facto - complete tabulation","Final figure, complete","2013","90830",""
"Samoa","2011","Urban","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2013","36735",""
"Samoa","2011","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","36688",""
"Samoa","2011","Urban","Male","Census - de facto - complete tabulation","Final figure, complete","2013","18485",""
"Samoa","2011","Urban","Female","Census - de facto - complete tabulation","Final figure, complete","2013","18250",""
"Samoa","2011","Rural","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2013","151085",""
"Samoa","2011","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2022","150551",""
"Samoa","2011","Rural","Male","Census - de facto - complete tabulation","Final figure, complete","2013","78505",""
"Samoa","2011","Rural","Female","Census - de facto - complete tabulation","Final figure, complete","2013","72580",""
"Samoa","2010","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","186404",""
"Samoa","2010","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","96327",""
"Samoa","2010","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","90077",""
"Samoa","2010","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","36929.6",""
"Samoa","2010","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18612",""
"Samoa","2010","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18317.6",""
"Samoa","2010","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","149474.6",""
"Samoa","2010","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","77715.4",""
"Samoa","2010","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","71759.2",""
"Samoa","2009","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","184988",""
"Samoa","2009","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","95665",""
"Samoa","2009","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","89324",""
"Samoa","2009","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37124.2",""
"Samoa","2009","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18739",""
"Samoa","2009","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18385.2",""
"Samoa","2009","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","147864.2",""
"Samoa","2009","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","76925.8",""
"Samoa","2009","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","70938.4",""
"Samoa","2008","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","183573",""
"Samoa","2008","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","95002",""
"Samoa","2008","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","88570",""
"Samoa","2008","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37318.8",""
"Samoa","2008","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18866",""
"Samoa","2008","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18452.8",""
"Samoa","2008","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","146253.8",""
"Samoa","2008","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","76136.2",""
"Samoa","2008","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","70117.6",""
"Samoa","2007","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","182157",""
"Samoa","2007","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","94340",""
"Samoa","2007","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","87817",""
"Samoa","2007","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37513.4",""
"Samoa","2007","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18993",""
"Samoa","2007","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18520.4",""
"Samoa","2007","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","144643.4",""
"Samoa","2007","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","75346.6",""
"Samoa","2007","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","69296.8",""
"Samoa","2006","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","180741",""
"Samoa","2006","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","180741",""
"Samoa","2006","Total","Male","Census - de facto - complete tabulation","Final figure, complete","2011","93677",""
"Samoa","2006","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","93677",""
"Samoa","2006","Total","Female","Census - de facto - complete tabulation","Final figure, complete","2011","87064",""
"Samoa","2006","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","87064",""
"Samoa","2006","Urban","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","37708",""
"Samoa","2006","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37708",""
"Samoa","2006","Urban","Male","Census - de facto - complete tabulation","Final figure, complete","2011","19120",""
"Samoa","2006","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","19120",""
"Samoa","2006","Urban","Female","Census - de facto - complete tabulation","Final figure, complete","2011","18588",""
"Samoa","2006","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18588",""
"Samoa","2006","Rural","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","143033",""
"Samoa","2006","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","143033",""
"Samoa","2006","Rural","Male","Census - de facto - complete tabulation","Final figure, complete","2011","74557",""
"Samoa","2006","Rural","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","74557",""
"Samoa","2006","Rural","Female","Census - de facto - complete tabulation","Final figure, complete","2011","68476",""
"Samoa","2006","Rural","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","68476",""
"Samoa","2005","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","179935",""
"Samoa","2005","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","93352",""
"Samoa","2005","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","86583",""
"Samoa","2005","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","37933.6",""
"Samoa","2005","Urban","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","19263.4",""
"Samoa","2005","Urban","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2020","18670.2",""
